listing_id,name,host_id,neighbourhood_id,room_type,price,minimum_nights,availability_365
100184,Bienvenue,526653,62,Private room,50,1,88
100186,Large Brand New Park Slope 1BR,526805,35,Entire home/apt,130,7,35
101053,Colorful Artistic Williamsburg Apt,530032,13,Private room,100,3,0
102995,UWS Brownstone Near Central Park,178043,9,Entire home/apt,212,21,35
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,465278,13,Entire home/apt,190,3,359
103311,2 BR w/ Terrace @ Box House Hotel,417504,21,Private room,599,3,60
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,251176,20,Entire home/apt,249,5,365
105469,Oceanfront Apartment in Rockaway,547386,63,Private room,70,27,335
105510,Private 1-Bedroom Apt in Townhouse,322716,16,Entire home/apt,100,30,282
106363,Bright Room With A Great River View,551055,3,Private room,60,3,247
106647,Tree lined block modern apartment,552679,7,Entire home/apt,135,2,102
107630,Sweet Historic Greenpoint Duplex,306739,21,Entire home/apt,175,3,274
107895,Riverside Charm with Fire Place,3088389,9,Entire home/apt,120,5,201
110739,"Very Central, Nomad/Chelsea Loft Studio",568568,2,Entire home/apt,169,18,98
112100,Sunny 3BR Apt Ideal for Family  ,572527,16,Entire home/apt,165,7,157
112304,Cozy Private Room in West Harlem!,573316,3,Private room,90,1,0
112359,UES Quiet & Spacious 1 bdrm for 4,571952,29,Entire home/apt,225,2,312
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,14,Private room,95,2,331
113265,Brooklyn- Crown Heights Garden Apt.,314582,16,Private room,55,2,275
113945,Cozy room in Time Square!,275582,8,Private room,85,10,174
114123,Large Park Slope Townhouse Duplex,579495,11,Entire home/apt,199,14,223
114229,Lower East Side 2 Bedroom Apt,314941,24,Entire home/apt,211,1,361
114969,"Manhattan Studio, Perfect Location",582598,2,Entire home/apt,145,6,0
115535,Sun-Drenched Hamilton Hts Jewel   ,567187,3,Private room,65,14,283
115678,Your Stunning Vacation Apartment!,127772,3,Entire home/apt,99,1,220
115748,1 BDRM Apt-Weekend Sublease,585166,57,Entire home/apt,110,4,363
116940,ROOM WITH A  KITCHENETTE,209460,16,Entire home/apt,80,3,315
117425,"Conveniently Located, Sunny Brooklyn Heights!",593115,33,Entire home/apt,150,30,281
118061,Style in Stuyvesant Heights,2248897,7,Entire home/apt,110,4,283
118430,Heart of Meatpacking & Chelsea,585458,15,Private room,290,2,20
118680,Spacious East Village apt near it all,599354,20,Private room,87,2,0
120362,Williamsburg apartment right by the subway,138069,13,Entire home/apt,190,4,331
121687,Spacious Brooklyn Loft - 2 Bedroom,262812,13,Entire home/apt,200,2,36
121861,"Park Slope Apt:, Spacious 2 bedroom",611716,17,Entire home/apt,165,2,7
123784,NYC Studio for Rent in Townhouse,617990,3,Entire home/apt,110,2,301
125053,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,622460,20,Entire home/apt,395,2,170
125163,Authentic New York City Living ,622855,7,Private room,99,2,307
125594,SUPER BIG AND COZY PRIVATE BEDROOM,308652,1,Private room,39,1,365
126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,627217,20,Entire home/apt,189,2,201
126816,Gorgeous Upper West Side Apartment,620288,9,Private room,85,1,0
127387,"Luxe, Spacious 2BR 2BA Nr Trains",23276,35,Entire home/apt,260,30,316
128975,City Room - Street View Apt,256161,3,Entire home/apt,122,1,271
131154,Cozy and Bright One Bedroom in BK,275563,21,Entire home/apt,165,2,139
132516,Forest Hills Apt minutes to midtown Manhattan,85330,64,Entire home/apt,97,3,209
132570,Spacious West Village 1 b/room King,651390,12,Entire home/apt,170,4,0
132695,Perfect Williamsburg Summer Haven,507186,13,Entire home/apt,125,2,0
133025,Midtown cozy convenient,653405,6,Private room,130,4,193
134934,Prime Williamsburg Apartment,652842,13,Entire home/apt,225,10,52
135393,"Private, spacious room in Brooklyn",663764,55,Private room,50,2,136
135465,Garden apartment close to Manhattan,663879,14,Entire home/apt,170,3,286
135706,The Ground Studio - West Side,665013,15,Entire home/apt,132,4,0
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,663384,17,Entire home/apt,250,7,18
138216,Sunny and Spacious Designer's Home,674970,21,Entire home/apt,141,5,9
139624,"Spacious,Sunny, private one bedroom",680818,16,Entire home/apt,64,20,3
140133,Truly Amazing Oasis In The City,622866,13,Entire home/apt,249,3,277
140425,Holiday Time in NY - Oh My!!,683975,16,Private room,79,2,0
140973,"East Village, King-Sized, Charmer",686147,20,Entire home/apt,185,2,233
141154,Affordable Furnished Apartment,686768,39,Entire home/apt,120,3,221
141335,Architect's Brownstone,687361,17,Entire home/apt,495,1,355
141890,LUXURY SOHO 2 Bedroom Apt ,689661,65,Entire home/apt,375,3,0
141984,Charming Nolita Apartment!!,630453,65,Entire home/apt,175,3,277
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,20,Entire home/apt,150,4,0
144087,LUXURY OF THE HORIZON,616825,3,Entire home/apt,259,8,343
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,20,Private room,96,1,0
145064,The Heart of Prime Williamsburg,404424,13,Entire home/apt,145,7,0
145188,Parisian apartment in Chelsea,703156,15,Entire home/apt,200,4,0
145994,Cozy 2 Bedroom with Private Garden,706418,9,Entire home/apt,95,5,0
146754,Three-bedroom house in a quiet neighborhood,709434,18,Entire home/apt,250,4,188
147586,Beautiful Duplex w/Private Garden,709334,3,Entire home/apt,295,2,264
148201,NYC - Sunny Greenwich Village 1br,715807,53,Entire home/apt,175,3,0
148259,Garage Designer Loft,716064,13,Entire home/apt,451,2,331
148825,Best City Area Columbia U Upper West Side C Park,718349,9,Entire home/apt,165,2,236
149287,Your own apartment off Park Avenue,720320,29,Entire home/apt,250,4,0
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,716306,66,Entire home/apt,77,1,309
150804,Lower East Side 2 Bed Apt.,726333,24,Entire home/apt,250,4,0
151199,Astoria-Private Home NYC-,722320,57,Entire home/apt,129,1,245
151478,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",216191,13,Private room,98,2,0
152071,Park Slope Apartment,731855,17,Entire home/apt,150,2,8
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,731904,20,Private room,95,7,359
152259,City Room - Semi Private Bedroom,256161,3,Private room,55,3,333
152263,Cozy apartment in a brownstone,732535,3,Entire home/apt,300,2,258
152520,Female Only Clean15min to Manhattan,733894,40,Private room,42,40,236
153405,Greenpoint Spacious Loft,737585,21,Entire home/apt,125,2,22
153780,Private E. Village Townhouse Stay,739499,20,Private room,175,3,236
154934,Harlem/Hamilton Heights Cozy Room,745069,3,Private room,75,3,365
155296,Incredible Prime Williamsburg Loft!,656841,13,Entire home/apt,255,45,89
157673,Large  Loft Style  Studio  Space,757166,7,Entire home/apt,72,31,164
158061,Hancock Town House!-Stuyvesant Mews,758441,7,Private room,165,1,311
158176,Entire Apt in Heart of Williamsburg,573065,13,Entire home/apt,165,5,23
158290,Clinton Hill + Free Coffee = #smile,759583,4,Private room,75,3,365
158913,"Nice, cozy, neat apt Greenpoint,BK",762563,21,Entire home/apt,130,5,0
158955,PRIVATE and SUNNY Williamsburg Apt!,465589,13,Entire home/apt,139,2,222
159749,Purple Room for 2/3 in brownstone $1450 per month,54275,7,Private room,88,1,238
159815,Red Room for two in Brownstone for $1355/mo,54275,7,Private room,80,1,218
159913,"Chelsea living, 2BR best location",759883,15,Private room,150,2,0
160609,LOCATION LOCATION LOCATION UWS 60's,769247,9,Entire home/apt,200,3,0
160994,In the heart of East Village,770831,20,Entire home/apt,200,2,235
161366,Sunny 15min to Manhattan LADY only,733894,40,Private room,42,40,246
161394,Surfer room 15mins to downtown NYC!,772300,13,Private room,90,6,0
161996,Manhattan Penthouse-Max.12 guests,1856604,3,Entire home/apt,295,3,247
162493,Prime Williamsburg 3 BR with Deck,776490,13,Entire home/apt,450,5,15
162508,Beautiful Brooklyn Oasis ,776645,16,Entire home/apt,130,2,119
163627,Blue Room in Awesome Artist's Apartment!,242506,13,Private room,89,3,0
163809,Cool & Spacious Harlem Artist Flat,781647,3,Entire home/apt,198,5,234
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,627217,20,Entire home/apt,99,2,257
163836,Greenpoint Loft / Le Chez Andrea,32169,21,Private room,46,4,350
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",69439,28,Private room,140,2,221
165080,Amazing Brownstone in Best Brooklyn,787273,34,Entire home/apt,500,7,0
165461,Couldn't Be Closer To Columbia Uni2,867225,46,Private room,75,5,201
165824,Lady only Curtain-divided room,733894,40,Private room,33,44,161
166006,Nice Manhattan Apt Near Central Park and Subway,791287,9,Entire home/apt,250,31,259
166172,LG Private Room/Family Friendly,792159,22,Private room,60,3,0
166541,Spacious Quiet rm - 20mins to Midtown,793620,31,Private room,75,2,222
166983,"3 BR, Beautiful Brooklyn Duplex",795640,34,Entire home/apt,350,5,0
167013,Spacious modern studio apartment in Manhattan,306605,15,Entire home/apt,205,9,76
167017,Gorgeous Duplex + Garden,795889,17,Entire home/apt,219,5,0
167222,CBG# 4Tiny room w/ huge window/AC,22486,17,Private room,60,1,258
167482,Charming upper west side apartment,789257,9,Entire home/apt,185,2,14
168084,Light-filled East Village Delight,800982,20,Entire home/apt,190,3,27
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",720558,11,Entire home/apt,105,28,167
168546,Spacious Duplex in Brownstone!,803086,5,Entire home/apt,250,2,68
168810,Lovely Vintage Haven—Heart of UWS,747698,9,Entire home/apt,175,65,358
169002,Modern Space in Charming Pre-war,805344,3,Private room,65,2,59
169152,Warehouse Loft with Garden view,806112,7,Entire home/apt,75,2,0
169306, Affordable & Cozy ,806214,67,Private room,37,4,232
169464,Creative Vintage Loft in S. Williamsburg,806774,13,Entire home/apt,85,2,15
169483,Very close to Downtown Awesome Private Apartment,807642,68,Entire home/apt,106,7,0
170420,The Happy home!,812814,5,Entire home/apt,79,2,0
170761,"Fort Greene, Brooklyn: Front Bedroom",67778,14,Private room,85,2,161
171776,Gorgeous 1 bdrm in huge duplex!,803086,3,Private room,170,2,88
172700,"Sunny, cozy room in Lower East Side",302772,24,Private room,115,3,337
172870,Large Quiet Bedroom Near Columbia U,781647,3,Private room,89,5,247
173072,Cozy Pre-War Harlem Apartment,826192,3,Shared room,49,3,248
173151,spacious studio,826459,21,Private room,91,3,287
173742,"Elegant 2-BR duplex, Union Square",829652,69,Entire home/apt,400,2,304
174527,Cozy private family home in Bushwick,833926,22,Entire home/apt,150,2,0
174966,Luxury 2Bed/2.5Bath Central Park View,836168,9,Entire home/apt,2000,30,0
176135,Cosy Sunny 1brm in Prospect Heights,842125,16,Entire home/apt,97,3,193
176653,East Village bedroom w rooftop,844862,20,Private room,100,4,43
176962,Williamsburg Home Away From Home!,846309,13,Entire home/apt,179,4,25
177421,Brand New Beautiful Duplex Apartment with Garden,848748,21,Entire home/apt,500,2,127
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",848960,15,Entire home/apt,429,10,0
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,849492,27,Entire home/apt,189,6,303
179670,High-end doorman bldg in the LES,21475,24,Private room,120,2,345
179741,Spring & Mulberry 2 Bedroom Apartment,314941,65,Entire home/apt,300,1,115
180507,Ultra Modern NYC Garden Apartment,864735,57,Entire home/apt,107,30,200
180792,Modern Garden Apartment in NYC,864735,57,Entire home/apt,95,30,271
181972,Gorgeous Entire Manhattan Townhouse,872121,3,Entire home/apt,199,2,12
182069,Cozy studio Apartment in Upper East,39260,5,Entire home/apt,120,2,268
182095,Historic classic central cozy Village clean NYU,872805,12,Entire home/apt,199,15,89
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,70,Entire home/apt,125,2,347
182649,Williamsburg bedroom by Bedford Ave,876054,13,Private room,70,2,37
185266,Clean and bright with a comfortable atmosphere,889106,13,Private room,75,4,0
187488,WEST VILLAGE LRG CLEAN SUNNY PRIVATE BDRM,871727,12,Private room,100,30,359
187566,Historic Brooklyn Studio Apartment,279078,7,Entire home/apt,99,2,287
187986,Comfort at Crossroads of Downtown,904833,15,Entire home/apt,250,1,0
188146,"""The Oasis"" on Bedford Williamsburg",906200,13,Entire home/apt,350,6,233
188661,"Large, sunny garden apartment.",909146,30,Entire home/apt,170,3,129
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,20,Entire home/apt,165,1,0
189135,Hell's Kitchen Funky 80's Hideaway!,179020,8,Private room,99,1,353
189181,Room in Chic Modern High Line Luxury- New!,912541,15,Private room,255,4,365
189732,Family & Friends in New York City,489400,71,Entire home/apt,169,3,297
189787,Spacious & Comfy BK Brownstone,915640,16,Entire home/apt,99,4,56
190267,Large Luxury Upper East Side Studio,918866,29,Entire home/apt,169,7,44
190542,Chateau Style Brooklyn Loft for Singles or Couples,920542,7,Entire home/apt,160,3,355
190968,Lovely Brooklyn Brownstone 1BR!,922922,30,Entire home/apt,215,3,156
190974,Beautiful Grdn. Apt. in Park Slope,874471,17,Entire home/apt,130,3,273
191075,Sun-drenched East Village Penthouse,923915,20,Private room,110,3,274
193105,Columbus Circle Luxury Bldg - Private Room&Bath,936114,8,Private room,150,28,258
193333,Bright Private Bedroom in Williamsburg (Bedford L),302936,13,Private room,65,30,276
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",938056,40,Private room,75,2,65
193853,Quiet Chelsea Studio w/Charm,48599,15,Entire home/apt,149,6,0
194154,Large Room Overlooking Central Park,936830,9,Private room,89,6,180
195123,"Cheerful, comfortable room",940724,31,Private room,50,1,343
195233,Hospitality on Propsect Pk-12 yrs Hosting Legally!,949221,25,Private room,43,1,43
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",949221,25,Private room,42,1,96
195578,Loft Style Apt in Williamsburg,304493,13,Private room,85,1,59
195971,2 Beds over Bed-Stuy,953279,7,Entire home/apt,139,3,255
195989,"Sunny, Large, Park Slope Bedroom",611716,17,Private room,105,1,252
196010,Huge Bklyn Loft w Private Roofdeck,953565,17,Entire home/apt,265,5,0
197155,Quiet Jr Alcove Near Times Square!,960836,8,Entire home/apt,149,1,20
197753,Large room in elevator drman bldg,964482,3,Private room,68,2,188
197942,"Comfy, Cozy, Brooklyn close to Manhattan",289135,7,Entire home/apt,99,3,304
199195,Modern Bedroom in Hamilton Heights,971075,3,Private room,75,3,38
199312,Sunny Space in Williamsburg,973438,13,Private room,100,2,254
200645,Best Manhattan Studio Deal!   ,933378,29,Shared room,90,1,0
200955,STYLISH EAST VILLAGE FLAT,568325,20,Entire home/apt,160,30,46
201992,Serene Park Slope Garden Apartment,988350,17,Entire home/apt,190,4,328
202273,Cozy and spacious - rare for NYC!,918087,7,Private room,67,4,0
203901,Beautiful UES apartment,1000477,29,Entire home/apt,190,1,0
204065,St. James Pl Garden Studio 1block to PRATT &Gtrain,51038,4,Entire home/apt,248,2,199
204833,"Great, spacious apt in Williamsburg",903686,13,Private room,100,6,249
204959,Comfortable. Spacious. Private Room.,464506,10,Private room,95,3,64
205043,Modern Condo in Midtown,1007558,72,Private room,150,1,111
205485,Ideal Brooklyn Brownstone Apartment,1010242,7,Entire home/apt,145,3,287
205735,"A Cozy Oasis in Bushwick, NY",1011426,22,Private room,41,2,286
205867,Private Entrance - Private Parking,1012691,13,Entire home/apt,120,4,263
206071,Yankee Stadium Oasis 2 stops to Manhattan!,12221,73,Private room,50,3,276
206316,"Sunny, Spacious Studio in Ft.Greene",1014639,14,Entire home/apt,157,2,0
206772,Williamsburg Exposed Brick Loft,1017473,13,Entire home/apt,195,14,263
206957,Bright Modern Charming Housebarge,1018472,74,Entire home/apt,70,4,90
208148,Central Bedford Avenue Apartment,1024355,13,Entire home/apt,185,3,0
208889,Welcome to Brooklyn! Bed-Stuy,1029021,7,Entire home/apt,145,3,11
209310,Sunnyside NYC/ AC room/ city views/ near Midtown,1031148,40,Private room,50,28,287
211078,Greenpoint Waterfront Loft,306739,21,Entire home/apt,185,3,1
211974,East Village House -- Unique!,272730,20,Entire home/apt,250,1,0
212109,2-bedroom share in heart of Greenwich Village!,666271,12,Private room,80,90,338
212178,1 Bedroom Pre War apt,1094178,72,Entire home/apt,230,2,44
212544,Quiet One Bedroom in Park Slope,1096084,35,Entire home/apt,100,7,0
213272,CreaTive Live-In Artspace/Birdsnest,293130,22,Private room,40,1,5
213330,RARE Penthouse Oasis featured on DesignSponge,800223,24,Private room,200,30,0
214917,New Clean Spacious Bed & Breakfast,1109658,75,Private room,80,2,158
215560,"Sunny, calm room in Victorian home",1112560,7,Private room,79,3,192
215784,Modern Unique Studio in NYC,864735,26,Entire home/apt,95,30,358
215907,"2 Bed, 2 Bath Apartment on Central Park West",1114587,9,Entire home/apt,300,2,31
217580,"Luxury Furnished 1 bedro, Bay Ridge",1121193,76,Entire home/apt,100,30,241
218358,Your Haven in the Upper West Side,1129218,3,Private room,80,7,285
219066,"Wonderful Studio In Brooklyn, NY!!!",447754,77,Entire home/apt,110,1,183
219482,A Cozy Brooklyn Hideaway,759583,4,Entire home/apt,172,4,189
219793,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,1138692,24,Entire home/apt,199,1,162
219818,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,1138692,24,Entire home/apt,199,1,158
219922,"Lovely Bdr in Harlem, Manhattan",1139574,3,Private room,100,1,84
220351,THE BEST DEAL ON THE HUDSON RIVER!!,921500,3,Private room,55,4,260
220563,Lovely HUGE Master Bed + Study,918087,7,Private room,75,3,0
220946,Newly Reno’d Chic Quiet Exec 1BR,1144415,20,Entire home/apt,146,3,166
221043,1 Bedroom in prime Flatiron,846050,49,Private room,250,2,0
221097,Large Artist Floorthru- Greenpoint,1146744,21,Entire home/apt,116,29,335
221618,Gorgeous PermaGO Private Room in FiDi - 1/2,4887492,78,Private room,150,3,90
222054,CBG Helps Haiti Rm #3,22486,17,Private room,120,2,342
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,1153993,15,Entire home/apt,199,4,28
223930,Lovely Apartment,1164642,30,Entire home/apt,150,5,363
224004,Artsy Loft-like Harlem Apartment,1165231,3,Private room,69,1,86
224006,Harlem/Manhattan Classic Apartment,1165231,3,Private room,300,55,83
224510,"BEAUTIFUL APARTMENT, GREAT LOCATION",991380,39,Entire home/apt,230,4,0
225297,Quiet sunny studio Midtown,1173599,2,Entire home/apt,125,4,0
225306,Charming room in Victorian home,1112560,7,Private room,79,3,264
225887,Brooklyn B & B close to Manhattan,663879,14,Private room,130,3,305
225926,The Notorious B.N.B. { The Erhart },1177497,4,Private room,239,1,356
225976,Sunny cozy multileveled apartment!,1177947,79,Entire home/apt,75,6,278
226021,Sunny 2 bedroom Williamsburg Duplex w/ 3 beds,815977,13,Entire home/apt,220,3,135
