review_id,listing_id,number_of_reviews,last_review,reviews_per_month
790,282863,69,2019-06-21,0.76
791,282977,232,2019-07-06,2.52
792,283072,0,,
793,283090,24,2018-08-10,0.26
794,283184,0,,
795,283272,5,2016-08-03,0.06
796,283550,10,2019-04-21,0.23
797,284208,36,2018-11-12,0.47
798,284855,94,2019-06-19,1.1
799,285442,1,2013-05-06,0.01
800,285492,63,2018-08-03,0.71
801,285716,5,2013-09-11,0.06
802,286662,238,2019-07-02,2.6
803,286838,101,2015-10-31,1.1
804,287397,21,2019-06-24,0.23
805,287408,72,2018-07-31,0.82
806,287417,40,2019-06-23,0.68
807,287421,103,2017-08-01,1.13
808,287481,66,2019-05-01,0.72
809,287839,35,2019-06-27,0.4
810,287845,121,2019-07-01,1.33
811,289020,15,2018-08-29,0.19
812,289037,13,2016-09-05,0.18
813,289288,129,2019-05-11,1.42
814,289665,157,2016-08-11,1.71
815,289703,8,2016-11-26,0.11
816,289958,5,2014-09-09,0.06
817,289995,46,2019-06-23,0.52
818,290457,37,2019-02-16,0.41
819,291524,14,2019-06-25,0.16
820,291714,37,2018-04-15,0.45
821,291812,1,2016-08-30,0.03
822,292047,209,2019-07-04,2.38
823,292121,4,2018-09-12,0.07
824,292266,17,2019-04-01,0.19
825,292637,0,,
826,293004,0,,
827,293837,54,2019-06-11,0.66
828,294227,43,2019-06-22,0.49
829,294239,7,2017-04-18,0.08
830,294242,75,2019-06-05,0.93
831,294250,88,2019-06-07,0.99
832,294259,73,2019-06-30,0.84
833,294263,89,2019-07-01,1.06
834,294280,23,2019-04-23,0.26
835,294297,11,2019-06-23,0.16
836,294353,84,2019-02-16,1.12
837,294490,54,2019-06-10,0.61
838,294717,17,2015-05-20,0.19
839,295231,1,2014-03-24,0.02
840,295379,73,2019-06-19,0.89
841,295998,36,2019-05-01,0.47
842,296345,98,2019-05-31,1.07
843,296361,63,2019-05-18,0.89
844,296658,2,2017-09-21,0.09
845,296717,18,2018-10-10,0.2
846,296844,24,2013-12-04,0.28
847,297611,1,2018-05-13,0.07
848,297962,2,2018-01-02,0.05
849,298073,23,2016-11-08,0.25
850,298759,93,2019-07-07,1.12
851,298854,0,,
852,299062,0,,
853,299078,152,2019-06-23,1.69
854,299531,119,2019-06-30,1.39
855,299699,9,2018-04-02,0.1
856,301034,44,2019-06-26,0.49
857,302057,158,2019-01-02,1.77
858,302758,12,2016-03-26,0.14
859,303345,51,2019-05-04,0.57
860,303462,0,,
861,304799,11,2019-06-09,0.13
862,305211,236,2019-06-18,2.74
863,306702,16,2018-09-01,0.18
864,306799,123,2019-02-28,1.42
865,309342,14,2015-08-19,0.22
866,310220,65,2018-12-30,0.73
867,310272,50,2019-06-03,0.56
868,310325,33,2019-06-10,0.39
869,310338,30,2019-01-01,0.35
870,310524,13,2019-01-31,0.15
871,310796,18,2019-06-07,0.2
872,311003,1,2013-04-21,0.01
873,311343,216,2019-05-14,2.44
874,311356,98,2019-05-01,1.09
875,312429,61,2019-06-02,0.86
876,313890,13,2019-04-23,0.34
877,314982,136,2019-07-01,1.52
878,316238,39,2019-06-09,0.47
879,317838,65,2019-07-01,0.73
880,317905,62,2019-01-02,0.71
881,318021,47,2019-06-30,0.57
882,318187,42,2019-06-20,0.48
883,319724,207,2019-06-16,2.29
884,319798,72,2019-07-03,0.81
885,319844,22,2019-05-02,0.25
886,320865,25,2019-03-31,0.28
887,320876,215,2019-06-30,2.42
888,320877,26,2017-06-24,0.73
889,321014,18,2018-01-02,0.21
890,321136,18,2018-12-31,0.21
891,322037,320,2019-07-07,3.6
892,322604,160,2019-07-02,1.8
893,322974,78,2019-02-08,1.22
894,323706,64,2018-08-03,0.72
895,324115,219,2019-06-19,2.44
896,324517,66,2017-12-10,0.94
897,324800,25,2018-12-22,0.29
898,325429,102,2019-06-28,1.15
899,326832,32,2019-06-23,0.47
900,326956,15,2019-04-22,0.18
901,327521,1,2015-11-16,0.02
902,327778,12,2019-06-30,0.14
903,328040,19,2019-06-11,0.27
904,328693,297,2019-06-24,3.37
905,328744,12,2019-07-07,0.13
906,329064,9,2017-01-02,0.11
907,329310,9,2016-05-14,0.1
908,329385,46,2019-05-25,0.62
909,333189,42,2019-06-24,0.47
910,333323,118,2019-07-01,2.11
911,334607,53,2019-05-03,0.6
912,334781,15,2019-06-24,0.21
913,335797,64,2019-05-11,0.72
914,335819,51,2019-04-27,0.58
915,335820,79,2019-04-29,0.88
916,336220,202,2019-06-19,2.29
917,339456,23,2018-12-31,0.63
918,341525,62,2019-06-01,0.76
919,341982,36,2015-08-23,0.45
920,342027,16,2019-06-16,0.19
921,342965,24,2017-09-21,0.27
922,342995,77,2019-07-01,0.88
923,343276,110,2019-05-26,1.27
924,343971,56,2018-07-16,0.64
925,344019,7,2012-06-07,0.08
926,344068,0,,
927,344092,19,2016-07-13,0.22
928,346248,7,2015-05-31,0.09
929,346805,53,2014-10-28,0.6
930,347865,265,2019-06-24,2.99
931,349841,0,,
932,350168,8,2018-01-02,0.1
933,350525,46,2018-06-19,0.52
934,351530,6,2018-11-04,0.08
935,351859,75,2019-07-01,0.86
936,352651,11,2019-06-23,0.13
937,352864,5,2019-06-29,1.47
938,353317,132,2019-06-23,1.49
939,354095,41,2019-06-07,0.47
940,355106,34,2019-04-07,0.39
941,356230,34,2014-06-09,0.39
942,357509,27,2019-03-01,0.31
943,359982,30,2019-04-13,0.34
944,360400,214,2019-06-02,2.45
945,361803,12,2018-04-15,0.14
946,363320,6,2018-07-30,0.09
947,363673,0,,
948,364275,156,2019-07-04,1.8
949,364785,30,2018-12-29,0.74
950,367042,1,2014-09-04,0.02
951,367810,3,2019-04-24,0.09
952,369411,272,2019-06-27,3.18
953,369567,63,2019-01-01,0.82
954,369671,58,2019-07-01,0.66
955,371138,5,2015-10-12,0.1
956,373618,63,2019-06-30,0.71
957,374548,268,2019-07-02,3.04
958,375249,80,2019-05-26,0.92
959,377217,22,2017-04-14,0.25
960,378460,13,2019-06-17,0.15
961,380416,23,2019-04-30,0.67
962,380730,3,2018-12-04,0.08
963,382523,10,2018-10-24,0.12
964,382524,14,2019-04-04,0.16
965,385190,20,2019-06-06,0.28
966,385657,2,2015-05-15,0.02
967,385824,47,2019-07-03,1.22
968,386555,6,2019-01-01,0.19
969,386744,93,2019-06-07,1.06
970,386799,116,2016-01-03,1.32
971,387324,15,2018-09-04,0.17
972,387377,70,2019-06-03,0.8
973,387666,4,2019-03-04,0.41
974,387735,128,2019-06-11,1.46
975,389482,59,2018-11-09,0.69
976,391948,8,2015-09-30,0.11
977,391955,106,2019-06-24,1.22
978,392948,15,2019-06-26,0.57
979,393016,133,2019-05-05,1.51
980,393094,27,2019-05-25,0.31
981,393682,61,2018-01-02,0.7
982,394026,2,2018-10-08,0.02
983,394111,16,2017-01-01,0.18
984,394235,0,,
985,396636,38,2019-05-16,0.44
986,397034,25,2013-06-22,0.28
987,397297,93,2015-11-17,1.05
988,397420,6,2017-09-05,0.07
989,398281,30,2016-12-04,0.34
990,398283,17,2019-07-05,0.46
991,399946,67,2019-05-16,0.77
992,400039,53,2017-06-30,0.68
993,400466,32,2016-10-11,0.37
994,401579,131,2019-06-23,1.84
995,401836,19,2019-05-21,0.22
996,402037,0,,
997,403056,74,2019-05-28,0.84
998,403264,165,2019-07-03,1.88
999,403668,16,2019-01-02,0.18
1000,404502,269,2019-06-05,3.09
1001,404923,243,2019-06-24,2.75
1002,405025,59,2019-07-01,0.94
1003,405408,134,2019-06-22,1.53
1004,406926,81,2019-07-03,0.93
1005,406992,7,2016-10-22,0.08
1006,407469,112,2019-05-26,1.28
1007,408491,0,,
1008,408983,92,2019-06-09,1.05
1009,409262,23,2019-02-14,0.26
1010,409293,67,2019-05-28,0.76
1011,409666,8,2016-09-18,0.1
1012,411336,244,2019-07-01,2.81
1013,411525,62,2019-05-17,0.7
1014,411918,125,2019-07-02,1.47
1015,412061,58,2019-06-01,0.67
1016,412180,9,2018-09-03,0.1
1017,413504,137,2019-06-13,1.57
1018,413775,16,2019-05-09,0.24
1019,413876,36,2018-09-26,0.57
1020,414801,54,2019-03-24,0.65
1021,415304,1,2016-05-31,0.03
1022,416557,39,2019-03-13,0.47
1023,417685,145,2019-06-22,1.76
1024,418291,28,2019-06-25,0.33
1025,419373,206,2019-06-30,2.4
1026,419792,4,2019-05-04,0.22
1027,421554,37,2016-10-30,0.52
1028,422040,27,2017-08-11,0.31
1029,424192,18,2016-05-21,0.21
1030,424667,134,2019-04-02,1.54
1031,424767,197,2019-06-20,2.25
1032,424889,5,2015-05-21,0.09
1033,424930,5,2015-10-06,0.06
1034,425784,8,2018-01-02,0.09
1035,428226,62,2019-05-11,0.71
1036,430427,13,2017-01-31,0.15
1037,430665,8,2014-08-22,0.09
1038,431865,50,2019-06-30,0.87
1039,432090,69,2016-09-28,0.79
1040,433218,41,2019-05-20,0.47
1041,433414,89,2019-06-28,1.04
1042,433914,40,2019-06-17,0.46
1043,434792,106,2019-06-07,1.22
1044,435774,33,2018-11-25,0.39
1045,435776,2,2017-10-03,0.09
1046,435909,19,2016-12-24,0.22
1047,435946,100,2019-06-14,1.14
1048,436510,16,2018-09-25,0.19
1049,436619,64,2019-06-09,0.76
1050,436824,17,2019-04-27,0.31
1051,436916,7,2016-10-11,0.08
1052,437352,15,2018-12-31,0.17
1053,437906,4,2015-10-07,0.07
1054,438513,87,2019-06-16,1.0
1055,439750,10,2018-05-19,0.14
1056,439870,0,,
1057,442636,289,2019-06-24,3.3
1058,442649,10,2018-08-22,0.11
1059,443646,39,2019-05-16,0.45
1060,444171,7,2017-04-17,0.1
1061,444430,23,2018-03-27,0.27
1062,446367,22,2019-06-10,0.27
1063,447766,1,2014-08-21,0.02
1064,447840,5,2016-01-09,0.06
1065,448048,30,2019-05-24,0.37
1066,448049,55,2018-09-30,0.64
1067,449034,155,2019-06-07,1.78
1068,449130,95,2019-06-28,1.09
1069,449660,118,2019-06-16,1.35
1070,449680,82,2018-12-15,0.96
1071,450009,105,2019-06-09,1.21
1072,450577,73,2019-06-07,0.84
1073,450578,28,2019-05-12,0.32
1074,450905,0,,
1075,452068,3,2015-08-16,0.06
1076,452541,120,2019-07-01,1.4
1077,453094,339,2019-06-23,3.88
1078,453161,7,2018-06-23,0.09
1079,453255,13,2019-04-29,0.15
1080,453317,6,2013-11-01,0.07
1081,454334,3,2014-12-31,0.03
1082,454763,11,2018-08-16,0.18
1083,454929,67,2019-07-02,1.33
1084,455734,123,2019-07-02,1.47
1085,455801,109,2018-09-19,1.25
1086,456110,23,2015-10-04,0.27
1087,456190,269,2019-06-29,3.15
1088,456457,7,2016-08-29,0.08
1089,456526,36,2019-06-23,1.76
1090,457829,178,2019-07-01,2.06
1091,458154,132,2019-06-10,1.51
1092,458377,12,2019-05-28,0.15
1093,459066,23,2019-01-01,0.27
1094,460036,47,2019-06-08,0.55
1095,460999,8,2019-03-28,0.11
1096,461050,17,2016-05-12,0.2
1097,462454,4,2018-03-24,0.06
1098,463107,19,2018-12-16,0.22
1099,464231,2,2012-05-29,0.02
1100,465277,35,2018-01-01,0.54
1101,466277,108,2019-07-02,1.25
1102,466457,182,2019-07-01,2.15
1103,467569,31,2019-06-11,0.41
1104,467634,454,2019-06-18,5.27
1105,467866,199,2019-07-05,2.3
1106,468613,0,,
1107,470090,230,2019-07-01,2.65
1108,470370,101,2019-06-24,1.19
1109,470498,8,2015-12-22,0.13
1110,470709,154,2018-12-12,1.87
1111,471712,69,2019-05-26,0.81
1112,471758,3,2018-06-19,0.05
1113,471845,3,2013-09-01,0.04
1114,471914,12,2019-04-26,0.16
1115,472052,13,2014-08-22,0.15
1116,472376,10,2016-05-23,0.17
1117,472546,5,2019-01-04,0.06
1118,473592,144,2019-06-17,1.68
1119,473777,10,2017-02-19,0.12
1120,474283,0,,
1121,475216,17,2015-07-27,0.2
1122,476527,57,2019-05-05,0.67
1123,476570,70,2019-03-09,0.83
1124,476571,62,2019-01-10,0.74
1125,476899,17,2018-10-11,0.2
1126,476983,439,2019-07-05,5.12
1127,478053,48,2019-01-06,0.56
1128,478385,134,2019-06-29,1.56
1129,478832,2,2014-05-20,0.03
1130,478949,16,2017-11-04,0.19
1131,479002,31,2019-07-03,1.14
1132,479263,36,2019-01-19,0.42
1133,479285,1,2012-12-30,0.01
1134,479867,338,2019-07-07,3.9
1135,480549,117,2017-12-11,1.41
1136,481022,261,2019-06-22,3.24
1137,482365,32,2017-01-31,0.37
1138,482765,112,2019-06-30,1.3
1139,483414,22,2019-05-20,0.26
1140,483485,319,2019-07-02,3.78
1141,483505,69,2019-06-20,0.85
1142,484297,10,2018-09-12,0.12
1143,484312,24,2019-02-20,0.39
1144,484728,3,2017-08-12,0.05
1145,485026,17,2014-06-30,0.2
1146,486350,13,2016-08-21,0.15
1147,488083,58,2019-05-27,0.67
1148,489018,62,2019-06-23,0.74
1149,489365,203,2019-06-27,2.85
1150,489924,33,2019-06-30,0.39
1151,489965,47,2019-03-09,0.66
1152,490011,0,,
1153,490278,30,2018-03-02,0.35
1154,490989,2,2017-03-29,0.05
1155,491123,121,2019-06-17,1.6
1156,491529,27,2019-05-17,0.45
1157,491942,24,2016-10-09,0.3
1158,491977,22,2019-05-11,0.26
1159,493177,162,2019-06-16,1.92
1160,493611,66,2019-05-19,0.76
1161,494296,0,,
1162,494937,63,2019-07-07,0.76
1163,495249,219,2019-06-14,2.63
1164,495348,2,2013-03-31,0.03
1165,496166,12,2019-07-01,0.27
1166,497370,35,2017-05-30,0.41
1167,498052,124,2019-06-10,1.46
1168,498120,2,2018-07-23,0.17
1169,498859,63,2019-07-06,1.27
1170,500845,162,2019-06-21,1.88
1171,500886,103,2019-06-15,1.25
1172,501041,0,,
1173,501082,185,2019-06-07,2.15
1174,501098,219,2019-06-15,2.54
1175,501693,280,2019-06-23,3.51
1176,502132,61,2017-05-07,0.71
1177,502309,184,2019-06-10,2.14
1178,502429,116,2019-07-07,1.37
1179,503460,11,2018-10-22,0.24
1180,503529,9,2019-02-23,0.1
1181,503585,4,2013-07-14,0.05
1182,503722,15,2019-06-03,0.29
1183,503790,22,2019-05-26,0.28
1184,504322,18,2017-07-01,0.21
1185,504362,56,2019-07-04,0.65
1186,504394,2,2014-09-03,0.03
1187,504437,57,2019-06-30,0.7
1188,505029,13,2018-11-16,0.17
1189,505231,1,2012-06-22,0.01
1190,505315,37,2019-06-23,0.49
1191,506121,451,2019-06-30,5.26
1192,506527,24,2019-04-30,0.29
1193,506571,19,2019-03-22,0.32
1194,506575,190,2019-06-06,2.21
1195,507393,46,2019-05-27,0.54
1196,509989,169,2019-06-23,2.08
1197,510218,165,2019-06-18,1.92
1198,510454,2,2016-06-23,0.02
1199,511436,1,2018-05-26,0.07
1200,511733,3,2015-09-20,0.04
1201,511960,15,2016-05-09,0.18
1202,512209,60,2019-01-01,0.7
1203,512210,320,2019-06-22,3.85
1204,512775,182,2019-06-11,2.2
1205,513343,1,2012-07-11,0.01
1206,513688,134,2019-07-07,1.56
1207,514457,10,2019-05-26,0.17
1208,514548,0,,
1209,515392,60,2019-06-02,0.78
1210,516452,5,2019-05-12,0.06
1211,516461,9,2016-08-04,0.1
1212,516643,1,2013-01-04,0.01
1213,516791,33,2019-05-22,0.39
1214,517626,10,2014-12-03,0.14
1215,517654,3,2015-08-15,0.04
1216,518566,10,2019-05-15,0.13
1217,518576,62,2019-07-02,0.73
1218,518960,266,2019-07-04,3.17
1219,519310,251,2019-07-07,2.92
1220,521018,3,2016-04-28,0.04
1221,521038,8,2012-12-25,0.09
1222,521522,5,2012-12-31,0.06
1223,521672,160,2019-06-21,1.92
1224,521806,5,2019-05-17,0.1
1225,522081,183,2019-06-14,2.19
1226,523123,19,2018-12-30,0.23
1227,524111,141,2019-06-24,1.66
1228,525120,42,2019-05-27,0.49
1229,525293,119,2019-07-01,1.41
1230,525388,20,2019-06-23,0.24
1231,525412,5,2015-06-28,0.06
1232,525523,16,2018-07-04,0.62
1233,526520,0,,
1234,526532,24,2018-09-10,0.29
1235,526923,26,2019-06-15,0.32
1236,526942,3,2018-09-14,0.04
1237,527076,0,,
1238,528485,5,2019-04-30,0.07
1239,530247,2,2014-06-28,0.03
1240,530431,194,2019-07-04,2.42
1241,530576,88,2019-06-28,1.03
1242,530632,2,2018-10-18,0.1
1243,531091,304,2019-06-19,3.7
1244,531208,11,2014-07-08,0.13
1245,531258,19,2018-10-15,0.23
1246,531455,23,2019-06-05,0.27
1247,532288,103,2019-06-30,1.25
1248,532749,82,2019-06-21,0.98
1249,533168,92,2019-06-08,1.09
1250,533506,66,2019-07-03,0.77
1251,533625,18,2018-10-08,0.35
1252,533927,153,2019-06-24,2.03
1253,534897,6,2015-06-12,0.09
1254,535095,43,2019-06-29,0.52
1255,535352,36,2019-07-02,0.5
1256,536578,19,2019-06-20,0.27
1257,538344,160,2019-06-11,2.31
1258,538590,74,2019-05-15,0.87
1259,539160,47,2019-04-28,0.58
1260,539350,43,2018-09-14,0.51
1261,540057,102,2019-06-13,1.19
1262,540489,18,2019-01-20,0.21
1263,541725,33,2019-04-07,0.44
1264,542054,60,2019-06-09,0.72
1265,542203,22,2019-06-23,1.61
1266,543792,107,2019-06-21,1.25
1267,544039,0,,
1268,544131,87,2019-07-04,1.02
1269,544331,16,2018-08-07,0.2
1270,545261,2,2015-08-07,0.02
1271,545651,19,2019-05-20,0.24
1272,546383,474,2019-05-25,5.53
1273,546504,5,2016-05-16,0.06
1274,546573,63,2019-05-19,0.75
1275,547830,0,,
1276,548133,28,2019-06-01,0.4
1277,548184,0,,
1278,549873,5,2015-05-25,0.09
1279,550288,16,2019-02-12,0.2
1280,550653,6,2018-09-30,0.32
1281,550777,25,2019-06-10,0.3
1282,550858,15,2017-08-10,0.31
1283,552141,45,2019-06-08,0.62
1284,552519,215,2019-06-16,2.55
1285,552639,33,2019-06-22,0.51
1286,553516,46,2017-01-02,0.54
1287,553565,25,2019-06-01,0.3
1288,553862,23,2018-10-08,0.27
1289,554165,57,2019-07-02,0.67
1290,555206,80,2019-05-26,1.01
1291,557487,22,2019-05-10,0.26
1292,559511,40,2016-04-22,0.54
1293,560078,85,2019-06-23,1.02
1294,560406,1,2012-07-11,0.01
1295,563442,29,2016-12-05,0.36
1296,563496,1,2012-09-05,0.01
1297,564049,23,2017-02-15,0.27
1298,564184,42,2019-05-31,0.5
1299,564447,195,2019-06-25,2.83
1300,564751,158,2019-05-05,1.91
1301,565814,1,2016-12-28,0.03
1302,566712,115,2019-06-07,1.4
1303,566911,42,2019-05-28,0.49
1304,567195,3,2015-08-17,0.04
1305,568661,32,2019-06-10,0.4
1306,568684,6,2018-04-15,0.09
1307,568743,214,2019-07-06,2.53
1308,570218,11,2019-05-06,0.13
1309,570750,221,2019-06-23,2.6
1310,571564,123,2019-06-02,1.47
1311,573612,132,2019-06-16,1.56
1312,573671,41,2019-02-23,0.65
1313,573795,104,2019-06-06,1.32
1314,573870,18,2019-05-27,0.22
1315,575061,143,2019-06-30,4.14
1316,576227,4,2016-10-03,0.05
1317,576426,25,2014-04-15,0.3
1318,576916,4,2017-08-22,0.05
1319,577324,198,2019-06-15,2.33
1320,577703,6,2012-09-14,0.07
1321,577824,10,2019-05-21,0.48
1322,578267,30,2019-04-08,0.36
1323,578941,4,2015-09-21,0.08
1324,579716,201,2019-07-01,2.42
1325,580323,51,2019-06-30,0.61
1326,581180,63,2019-05-26,0.75
1327,581421,28,2018-08-05,0.59
1328,581542,55,2017-06-01,0.66
1329,582272,1,2018-11-13,0.13
1330,582372,23,2016-07-01,0.27
1331,583337,61,2019-03-09,0.72
1332,583352,5,2013-06-20,0.06
1333,584122,67,2019-06-25,0.8
1334,585369,110,2019-04-02,1.3
1335,585491,160,2019-06-18,1.95
1336,585937,102,2019-06-25,1.23
1337,586847,5,2017-05-08,0.08
1338,587519,1,2015-03-31,0.02
1339,587554,34,2019-06-30,0.41
1340,587641,6,2015-10-31,0.07
1341,587698,61,2019-07-06,0.81
1342,587740,11,2019-06-21,0.13
1343,588677,1,2012-08-10,0.01
1344,590903,46,2019-05-05,0.6
1345,591135,132,2019-06-05,1.75
1346,591565,62,2014-04-27,0.73
1347,591710,8,2018-08-24,0.17
1348,592785,16,2017-04-17,0.27
1349,592831,19,2016-07-15,0.23
1350,592853,17,2017-01-01,0.2
1351,593000,12,2016-11-18,0.14
1352,593292,321,2019-06-15,3.93
1353,593320,160,2019-06-12,1.89
1354,594020,142,2019-06-03,1.68
1355,594036,5,2015-10-11,0.06
1356,594640,61,2019-06-30,0.73
1357,594732,0,,
1358,595321,5,2018-10-21,0.08
1359,595604,36,2017-01-25,0.44
1360,596448,109,2019-06-14,1.51
1361,597544,28,2019-03-31,0.38
1362,597624,14,2019-05-20,0.16
1363,598612,250,2019-06-26,2.99
1364,599595,12,2018-05-28,0.25
1365,599847,20,2018-12-30,0.24
1366,600286,27,2019-05-13,0.36
1367,600775,73,2019-06-27,0.89
1368,600877,2,2015-12-29,0.05
1369,602070,38,2019-05-06,0.45
1370,602142,5,2014-10-18,0.07
1371,602250,0,,
1372,602453,31,2018-08-10,0.5
1373,602888,17,2015-12-07,0.21
1374,606269,35,2019-05-27,0.42
1375,607735,63,2019-04-18,0.77
1376,607781,149,2019-06-29,1.78
1377,607891,107,2018-06-05,1.29
1378,609213,7,2015-12-31,0.08
1379,609559,48,2019-06-23,0.58
1380,609983,54,2019-06-19,0.65
1381,610118,17,2015-10-18,0.2
1382,610596,103,2019-06-08,1.62
1383,611009,243,2019-06-24,2.95
1384,611408,0,,
1385,612936,93,2019-06-18,1.17
1386,613528,54,2019-07-01,0.74
1387,613556,2,2015-10-31,0.03
1388,613818,88,2019-05-22,1.05
1389,614269,15,2017-07-29,0.18
1390,616585,25,2017-11-21,0.3
1391,618836,0,,
1392,618916,11,2019-04-28,0.13
1393,619122,17,2019-05-30,0.26
1394,619471,5,2014-08-31,0.06
1395,620214,0,,
1396,621430,28,2018-09-13,0.34
1397,622410,0,,
1398,623423,0,,
1399,623747,8,2018-08-21,0.11
1400,624222,15,2019-04-27,0.18
1401,625197,2,2018-10-22,0.17
1402,625365,40,2019-01-01,0.57
1403,627432,57,2019-05-06,0.68
1404,627949,0,,
1405,628078,6,2018-08-16,0.07
1406,628227,57,2019-05-24,0.69
1407,629315,22,2015-10-28,0.27
1408,629770,6,2013-09-04,0.07
1409,629774,17,2015-10-13,0.2
1410,629855,14,2018-10-28,0.19
1411,629949,160,2019-06-27,1.9
1412,630034,85,2019-06-23,1.02
1413,633276,165,2019-06-22,1.99
1414,633950,13,2014-04-22,0.16
1415,634353,44,2015-09-28,0.53
1416,635114,51,2019-05-02,0.62
1417,635282,179,2019-06-17,2.2
1418,635662,206,2019-06-15,2.49
1419,636391,4,2018-07-08,0.05
1420,637228,2,2019-06-23,0.11
1421,637504,1,2018-06-04,0.08
1422,637716,2,2013-04-03,0.02
1423,638894,3,2016-01-11,0.04
1424,638898,19,2015-09-23,0.23
1425,639199,59,2019-07-08,0.82
1426,639781,1,2019-01-05,0.16
1427,640589,1,2012-09-18,0.01
1428,640691,254,2019-06-23,3.05
1429,640990,129,2019-04-06,1.56
1430,641768,11,2013-03-08,0.13
1431,642682,32,2019-04-21,0.68
1432,643591,8,2016-08-21,0.12
1433,643948,261,2019-07-03,3.16
1434,644464,3,2012-09-23,0.04
1435,644575,23,2018-10-07,0.33
1436,644833,108,2019-06-03,1.44
1437,644869,9,2019-06-30,0.11
1438,645075,248,2019-06-24,2.99
1439,645693,107,2019-06-22,1.29
1440,645922,41,2015-09-25,0.52
1441,645942,43,2019-06-02,0.52
1442,646147,39,2016-12-08,0.47
1443,646391,31,2017-06-01,0.37
1444,646458,6,2019-05-13,0.07
1445,647413,18,2019-04-06,0.26
1446,647520,29,2019-04-30,0.37
1447,647580,11,2013-12-25,0.13
1448,648047,161,2019-07-01,1.92
1449,648246,39,2019-04-28,0.47
1450,649561,0,,
1451,649903,2,2015-08-25,0.03
1452,651375,59,2019-06-27,0.77
1453,651475,323,2019-06-20,3.89
1454,651648,56,2019-05-21,0.96
1455,652371,3,2016-12-31,0.05
1456,652466,2,2018-06-30,0.04
1457,652515,2,2016-08-15,0.04
1458,652648,3,2018-08-15,0.05
1459,652691,1,2012-11-01,0.01
1460,654005,58,2019-06-18,0.7
1461,654232,10,2015-10-24,0.14
1462,654612,83,2019-05-23,1.01
1463,655230,12,2019-06-03,0.14
1464,655472,1,2012-08-25,0.01
1465,655783,10,2019-07-06,3.53
1466,656281,48,2019-02-28,0.59
1467,657005,5,2019-07-03,0.06
1468,657198,15,2018-07-09,0.18
1469,657217,347,2019-07-04,4.24
1470,657727,108,2019-07-05,1.31
1471,658008,163,2019-06-19,1.96
1472,658366,182,2019-06-23,2.3
1473,658515,37,2019-06-02,0.45
1474,658932,30,2019-06-22,0.4
1475,659880,3,2015-05-15,0.04
1476,659952,46,2018-01-04,0.56
1477,660016,211,2019-07-04,2.57
1478,660036,93,2019-05-21,1.12
1479,661814,10,2016-05-07,0.13
1480,663608,72,2019-06-22,1.02
1481,664047,59,2016-01-28,0.71
1482,665394,18,2018-12-01,0.24
1483,666220,6,2013-07-11,0.07
1484,666315,15,2015-10-12,0.18
1485,666613,78,2019-06-07,1.26
1486,667375,17,2018-06-24,0.21
1487,667549,15,2017-08-03,0.18
1488,668400,1,2015-07-16,0.02
1489,668691,69,2019-05-25,0.89
1490,669633,114,2019-06-10,1.38
1491,669831,161,2019-06-15,1.98
1492,670767,70,2019-04-29,0.88
1493,671496,0,,
1494,671633,46,2019-06-14,0.57
1495,672724,19,2018-11-02,0.24
1496,673248,162,2019-06-24,1.97
1497,673760,70,2018-10-10,0.85
1498,674692,11,2018-08-31,0.15
1499,675793,2,2019-07-04,0.05
1500,676257,39,2019-01-18,0.55
1501,676295,56,2019-07-01,0.67
1502,679633,1,2012-09-18,0.01
1503,679769,35,2019-06-21,0.42
1504,680104,32,2018-09-14,0.39
1505,680225,1,2018-01-03,0.05
1506,680998,12,2018-12-20,0.15
1507,681518,211,2019-06-21,2.54
1508,681805,48,2019-06-11,0.59
1509,682122,219,2019-06-12,2.63
1510,682155,218,2019-06-23,2.63
1511,683084,40,2017-10-15,0.5
1512,683681,37,2019-06-08,0.46
1513,683743,28,2017-05-20,0.34
1514,683821,66,2019-06-17,0.8
1515,684808,43,2019-07-04,0.67
1516,684991,9,2018-11-04,0.11
1517,685435,13,2019-05-29,0.16
1518,686696,60,2019-05-16,0.93
1519,688652,19,2019-06-07,0.23
1520,689329,296,2019-06-29,3.92
1521,689900,96,2017-05-18,1.16
1522,690349,77,2019-06-24,0.97
1523,690516,115,2019-06-24,1.4
1524,690553,294,2019-07-04,3.59
1525,690603,66,2019-06-30,1.75
1526,690675,4,2018-08-10,0.09
1527,690849,39,2019-06-18,0.47
1528,690934,173,2019-07-01,2.12
1529,690960,295,2019-06-16,3.56
